year	prev_2_10	prev_2_10_smooth	prev_0_5	prev_0_5_smooth	prev_6_15	prev_6_15_smooth	prev_15	prev_15_smooth	prev_all	prev_all_smooth	clin_inc_0_5	clin_inc_0_5_smooth	clin_inc_5_15	clin_inc_5_15_smooth	clin_inc_15	clin_inc_15_smooth	clin_inc_all	clin_inc_all_smooth	EIR	EIR_smooth	num_itn	num_irs	num_trt	num_smc	num_mda_trt	num_mda_screen	num_vaccinees	num_vacc_doses	num_vaccinees_boost
-8.84615	0.482687	0.482677	0.34998	0.350736	0.529861	0.528873	0.254345	0.254179	0.355672	0.355525	2.0584	2.06111	0.800912	0.798492	0.166312	0.162743	0.758007	0.755684	40.9775	40.9474	0	0	0	0	0	0	0	0	0
-8.82692	0.483041	0.482682	0.349826	0.350745	0.530051	0.528892	0.254267	0.254186	0.355648	0.355533	2.03514	2.06095	0.797362	0.798709	0.163366	0.16281	0.750508	0.755767	40.9739	40.9499	0	0	0	0	0	0	0	0	0
-8.80769	0.48291	0.482701	0.349906	0.35075	0.529908	0.528922	0.254247	0.254196	0.35563	0.355544	2.06174	2.0604	0.79806	0.798741	0.16305	0.162873	0.756246	0.755708	40.9859	40.9518	0	0	0	0	0	0	0	0	0
-8.78846	0.483515	0.482712	0.350699	0.350756	0.530264	0.528949	0.254275	0.254206	0.355975	0.355554	2.10704	2.0601	0.814461	0.798764	0.168284	0.162895	0.773404	0.755679	40.9702	40.9519	0	0	0	0	0	0	0	0	0
-8.76923	0.483776	0.482725	0.350452	0.350783	0.530156	0.528972	0.254353	0.254214	0.355973	0.355568	2.04457	2.06029	0.805043	0.798646	0.159688	0.162952	0.753129	0.75573	40.9123	40.9519	0	0	0	0	0	0	0	0	0
-8.75	0.483483	0.482745	0.350712	0.350808	0.529986	0.529	0.254443	0.254224	0.355995	0.355584	2.07091	2.06002	0.796661	0.798754	0.164204	0.162911	0.758417	0.755701	41.0208	40.9522	0	0	0	0	0	0	0	0	0
-8.73077	0.483401	0.482763	0.350646	0.350841	0.530013	0.529023	0.254409	0.254237	0.355972	0.355602	2.05105	2.06015	0.793537	0.798743	0.162117	0.162987	0.752281	0.75578	40.8923	40.9518	0	0	0	0	0	0	0	0	0
-8.71154	0.482942	0.482781	0.350816	0.350857	0.529216	0.529056	0.254259	0.254246	0.355681	0.355618	2.07627	2.05988	0.794677	0.798937	0.16048	0.162982	0.75713	0.755793	40.9084	40.9501	0	0	0	0	0	0	0	0	0
-8.69231	0.482494	0.482781	0.350245	0.350861	0.529031	0.529069	0.254202	0.254248	0.355479	0.355622	2.04985	2.05973	0.790252	0.798805	0.161929	0.162951	0.750853	0.755724	40.9385	40.9469	0	0	0	0	0	0	0	0	0
-8.67308	0.482286	0.482783	0.349959	0.350863	0.528776	0.529073	0.254108	0.25425	0.355308	0.355624	2.06307	2.05979	0.791189	0.798782	0.164048	0.162933	0.754958	0.755736	40.9704	40.9452	0	0	0	0	0	0	0	0	0
-8.65385	0.482474	0.482777	0.349994	0.350875	0.529034	0.529073	0.25395	0.25425	0.355282	0.355624	2.05896	2.06031	0.798458	0.798697	0.162334	0.16296	0.755394	0.755848	41.092	40.9458	0	0	0	0	0	0	0	0	0
-8.63462	0.482247	0.482772	0.350202	0.350889	0.528894	0.529074	0.253915	0.254247	0.355261	0.355624	2.06856	2.06055	0.793253	0.798803	0.161551	0.162945	0.755544	0.755936	40.9688	40.9488	0	0	0	0	0	0	0	0	0
-8.61538	0.482171	0.482761	0.349702	0.350899	0.528909	0.529077	0.253811	0.254242	0.355093	0.355622	2.06301	2.0608	0.790554	0.798761	0.161729	0.162948	0.753677	0.755989	41.0361	40.9499	0	0	0	0	0	0	0	0	0
-8.59615	0.48299	0.482754	0.350481	0.3509	0.529571	0.529077	0.25413	0.254236	0.355594	0.355617	2.10588	2.06129	0.818557	0.798597	0.169936	0.162975	0.775247	0.756067	40.9666	40.9523	0	0	0	0	0	0	0	0	0
-8.57692	0.482911	0.482748	0.350227	0.350886	0.529594	0.529084	0.254161	0.254234	0.355581	0.355612	2.03787	2.06094	0.791712	0.79862	0.163019	0.163035	0.749504	0.756043	40.8872	40.9531	0	0	0	0	0	0	0	0	0
-8.55769	0.482923	0.482742	0.350315	0.350863	0.529449	0.529098	0.254226	0.254234	0.355596	0.355608	2.06527	2.06047	0.793771	0.798442	0.16174	0.163078	0.75533	0.755925	40.9836	40.954	0	0	0	0	0	0	0	0	0
-8.53846	0.482831	0.482744	0.350267	0.350854	0.529721	0.529112	0.254285	0.254237	0.355665	0.35561	2.05222	2.06111	0.793767	0.798353	0.16467	0.163072	0.753857	0.756044	41.0199	40.9557	0	0	0	0	0	0	0	0	0
-8.51923	0.482442	0.482736	0.349701	0.350831	0.529804	0.529131	0.254322	0.254238	0.35558	0.35561	2.04419	2.06098	0.797051	0.798271	0.166585	0.163129	0.75409	0.756028	41.0501	40.9553	0	0	0	0	0	0	0	0	0
-8.5	0.482599	0.482728	0.350583	0.3508	0.530149	0.529158	0.254171	0.254241	0.355711	0.355611	2.07023	2.0608	0.798809	0.798315	0.16404	0.163158	0.758915	0.756028	41.0683	40.9575	0	0	0	0	0	0	0	0	0
-8.48077	0.482574	0.482733	0.350434	0.3508	0.529582	0.529193	0.253939	0.254242	0.355443	0.355618	2.05378	2.0611	0.803984	0.798296	0.164583	0.163231	0.757237	0.756132	40.867	40.9604	0	0	0	0	0	0	0	0	0
-8.46154	0.482595	0.482752	0.350266	0.350804	0.529514	0.52923	0.253819	0.254239	0.355324	0.355627	2.04799	2.06135	0.802016	0.798311	0.163144	0.163301	0.754757	0.756237	40.9234	40.9585	0	0	0	0	0	0	0	0	0
-8.44231	0.482461	0.482769	0.350382	0.350796	0.529411	0.529268	0.253854	0.254234	0.355319	0.355632	2.05592	2.06079	0.795966	0.798472	0.164716	0.163317	0.755421	0.756187	40.8914	40.9569	0	0	0	0	0	0	0	0	0
-8.42308	0.482574	0.482786	0.350473	0.350775	0.529505	0.529302	0.25372	0.254228	0.355285	0.355634	2.03049	2.06047	0.799223	0.798609	0.160919	0.163343	0.749156	0.756185	40.8454	40.9547	0	0	0	0	0	0	0	0	0
-8.40385	0.482863	0.482807	0.350073	0.350754	0.529699	0.529343	0.253778	0.254222	0.355334	0.355636	2.0629	2.06	0.798453	0.79851	0.162322	0.163365	0.756591	0.75608	41.0208	40.9519	0	0	0	0	0	0	0	0	0
-8.38462	0.483756	0.482841	0.351322	0.350736	0.53034	0.52938	0.254122	0.254217	0.355944	0.35564	2.08881	2.06042	0.814148	0.798637	0.165965	0.163357	0.768661	0.756218	40.9154	40.9541	0	0	0	0	0	0	0	0	0
-8.36538	0.483385	0.482872	0.351296	0.350719	0.530413	0.529409	0.254049	0.254213	0.355864	0.355643	2.05059	2.06002	0.792668	0.798664	0.163356	0.163365	0.752874	0.756162	40.9309	40.9543	0	0	0	0	0	0	0	0	0
-8.34615	0.482813	0.4829	0.351491	0.350712	0.529923	0.529438	0.254106	0.254209	0.355769	0.355647	2.05035	2.06036	0.797739	0.798674	0.163943	0.163392	0.754563	0.756269	40.9936	40.9555	0	0	0	0	0	0	0	0	0
-8.32692	0.482731	0.482915	0.351828	0.350704	0.52954	0.529464	0.253976	0.254203	0.355716	0.355649	2.05059	2.06026	0.793062	0.798777	0.160026	0.163409	0.751388	0.756298	40.9739	40.9574	0	0	0	0	0	0	0	0	0
-8.30769	0.482202	0.482922	0.35137	0.350685	0.529258	0.529484	0.254048	0.254195	0.355506	0.355646	2.04601	2.05995	0.80116	0.798663	0.162611	0.163362	0.754076	0.756192	40.9217	40.9607	0	0	0	0	0	0	0	0	0
-8.28846	0.482412	0.482918	0.351486	0.350664	0.529346	0.529497	0.253962	0.254187	0.355536	0.35564	2.06794	2.06015	0.796236	0.79886	0.161804	0.16337	0.75688	0.756312	40.9542	40.9627	0	0	0	0	0	0	0	0	0
-8.26923	0.4823	0.482908	0.351038	0.350651	0.529279	0.5295	0.25396	0.254178	0.355371	0.355633	2.04135	2.06028	0.802238	0.798765	0.161932	0.163356	0.753103	0.75632	40.8333	40.9629	0	0	0	0	0	0	0	0	0
-8.25	0.482072	0.482904	0.350681	0.350638	0.5293	0.529508	0.25397	0.254168	0.355323	0.355626	2.03154	2.06007	0.795333	0.79896	0.16428	0.163341	0.750107	0.756342	40.888	40.9609	0	0	0	0	0	0	0	0	0
