0	0	200	1
0.2	0	200	1
0.4	0	200	1
0.6	0	200	1
0.8	0	200	1
1	0	200	1
1.2	0	200	1
1.4	0	200	1
1.6	0	200	1
1.8	0	200	1
2	0	200	1
2.2	0	200	1
2.4	0	200	1
2.6	0	200	1
2.8	0	200	1
3	0	200	1
3.2	0	200	1
3.4	0	200	0.999999999999998
3.6	0	200	0.999999999999946
3.8	0	200	0.999999999998963
4	0	200	0.999999999984678
4.2	0	200	0.999999999820555
4.4	0	200	0.999999998297482
4.6	0	200	0.999999986663716
4.8	0	200	0.99999991230541
5	0	200	0.999999508812051
5.2	0	200	0.999997626052994
5.4	0	200	0.999989985339419
5.6	0	200	0.999962742695094
5.8	0	200	0.99987662814028
6	0	200	0.99963332150581
6.2	0	200	0.999014345688062
6.4	0	200	0.997587011310274
6.6	0	200	0.994585536444739
6.8	0	200	0.988798031500515
7	0	200	0.978513618878611
7.2	0	200	0.961593670479814
7.4	0	200	0.935712365160612
7.6	0	200	0.898760985176475
7.8	0	200	0.849342329602524
8	0	200	0.787225781300008
8.2	0	200	0.713619701611908
8.4	0	200	0.631158885058197
8.6	0	200	0.543588052598748
8.8	0	200	0.455214910269292
9	0	200	0.370271637216532
9.2	0	200	0.292339135852484
9.4	0	200	0.223953950386481
9.6	0	200	0.166452745513738
9.8	0	200	0.120040725662346
10	0	200	0.0840207694270663
10.2	0	200	0.0570996689768341
10.4	0	200	0.0376944943794573
10.6	0	200	0.0241856219097879
10.8	0	200	0.0150914043420073
11	0	200	0.00916361386465003
11.2	0	200	0.00541811963458594
11.4	0	200	0.00312147016078501
11.6	0	200	0.00175341066829782
11.8	0	200	0.000960960582745973
12	0	200	0.00051416830157025
12.2	0	200	0.000268756198950615
12.4	0	200	0.00013732043443393
