0	0	200	1
0.2	0	200	1
0.4	0	200	1
0.6	0	200	1
0.8	0	200	1
1	0	200	0.999999999999999
1.2	0	200	0.999999999999986
1.4	0	200	0.999999999999847
1.6	0	200	0.999999999998789
1.8	0	200	0.999999999992659
2	0	200	0.99999999996388
2.2	0	200	0.999999999849871
2.4	0	200	0.999999999457167
2.6	0	200	0.999999998253929
2.8	0	200	0.999999994916079
3	0	200	0.999999986414999
3.2	0	200	0.999999966312563
3.4	0	200	0.999999921770759
3.6	0	200	0.999999828591791
3.8	0	200	0.999999643389956
4	0	200	0.999999291774384
4.2	0	200	0.99999865121314
4.4	0	200	0.999997527079075
4.6	0	200	0.999995620272804
4.8	0	200	0.999992484803518
5	0	200	0.999987473805695
5.2	0	200	0.999979672693974
5.4	0	200	0.999967818516321
5.6	0	200	0.999950205053946
5.8	0	200	0.999924573821996
6	0	200	0.999887991825055
6.2	0	200	0.999836717684617
6.4	0	200	0.99976605854435
6.6	0	200	0.999670220931548
6.8	0	200	0.999542159466753
7	0	200	0.999373427926979
7.2	0	200	0.999154037643839
7.4	0	200	0.998872328525573
7.6	0	200	0.998514858108588
7.8	0	200	0.998066313956397
8	0	200	0.99750945442815
8.2	0	200	0.996825082341803
8.4	0	200	0.995992055373928
8.6	0	200	0.994987336193183
8.8	0	200	0.993786084348277
9	0	200	0.992361790859636
9.2	0	200	0.99068645533593
9.4	0	200	0.988730804292683
9.6	0	200	0.986464548230048
9.8	0	200	0.983856673968532
10	0	200	0.980875767778905
10.2	0	200	0.977490364005343
10.4	0	200	0.97366931319264
10.6	0	200	0.969382163206607
10.8	0	200	0.964599546492691
11	0	200	0.959293566455821
11.2	0	200	0.953438175963054
11.4	0	200	0.947009541162386
11.6	0	200	0.939986384163861
11.8	0	200	0.932350298626378
12	0	200	0.924086032915453
12.2	0	200	0.915181736221506
12.4	0	200	0.905629163831116
12.6	0	200	0.895423838600851
12.8	0	200	0.884565166570467
13	0	200	0.873056505546095
13.2	0	200	0.860905186362897
13.4	0	200	0.84812248738057
13.6	0	200	0.834723563556839
13.8	0	200	0.82072733216897
14	0	200	0.806156317899518
14.2	0	200	0.791036460561165
14.4	0	200	0.775396889200528
14.6	0	200	0.759269666688871
14.8	0	200	0.742689509178245
15	0	200	0.725693484976037
15.2	0	200	0.708320697473198
15.4	0	200	0.690611956756784
15.6	0	200	0.672609444452919
15.8	0	200	0.654356376189778
16	0	200	0.635896665850629
16.2	0	200	0.61727459551364
16.4	0	200	0.598534494657723
16.6	0	200	0.579720431861692
16.8	0	200	0.560875921846917
17	0	200	0.542043650320323
17.2	0	200	0.523265218673579
17.4	0	200	0.504580910193198
17.6	0	200	0.486029479042126
17.8	0	200	0.467647962892261
18	0	200	0.449471519724499
18.2	0	200	0.431533288972632
18.4	0	200	0.413864276873345
18.6	0	200	0.396493265599142
18.8	0	200	0.379446745496253
19	0	200	0.362748869526461
19.2	0	200	0.346421428820765
19.4	0	200	0.330483848093697
19.6	0	200	0.314953199539159
19.8	0	200	0.299844233730768
20	0	200	0.285169425980189
20.2	0	200	0.270939036564096
20.4	0	200	0.257161183211999
20.6	0	200	0.243841924251038
20.8	0	200	0.230985350827586
21	0	200	0.218593686666665
21.2	0	200	0.206667393886393
21.4	0	200	0.19520528345353
21.6	0	200	0.184204628945426
21.8	0	200	0.173661282370978
22	0	200	0.163569790896707
22.2	0	200	0.153923513421617
22.4	0	200	0.144714736044581
22.6	0	200	0.135934785568786
22.8	0	200	0.127574140288127
23	0	200	0.119622537398828
23.2	0	200	0.112069076475229
23.4	0	200	0.104902318540468
23.6	0	200	0.0981103803501673
23.8	0	200	0.0916810235894688
24	0	200	0.0856017387605484
24.2	0	200	0.0798598236086675
24.4	0	200	0.0744424559997392
24.6	0	200	0.0693367612212166
24.8	0	200	0.0645298737308277
25	0	200	0.060008993424408
25.2	0	200	0.0557614365349272
25.4	0	200	0.0517746813100337
25.6	0	200	0.0480364086452576
25.8	0	200	0.0445345378747564
26	0	200	0.0412572579414563
26.2	0	200	0.0381930541839854
26.4	0	200	0.0353307309892725
26.6	0	200	0.0326594305674504
26.8	0	200	0.0301686481101299
27	0	200	0.0278482435945274
27.2	0	200	0.0256884504947262
27.4	0	200	0.0236798816578128
27.6	0	200	0.0218135325971244
27.8	0	200	0.0200807824476282
28	0	200	0.0184733928198428
28.2	0	200	0.0169835047789578
28.4	0	200	0.0156036341651443
28.6	0	200	0.0143266654597102
28.8	0	200	0.0131458443899332
29	0	200	0.0120547694532784
29.2	0	200	0.0110473825294414
29.4	0	200	0.0101179587363854
29.6	0	200	0.00926109567439271
29.8	0	200	0.00847170219021587
30	0	200	0.00774498678180013
