0	0	200	1
0.2	0	200	1
0.4	0	200	1
0.6	0	200	1
0.8	0	200	0.99999999999998
1	0	200	0.999999999999361
1.2	0	200	0.999999999989576
1.4	0	200	0.999999999894067
1.6	0	200	0.99999999923855
1.8	0	200	0.999999995798122
2	0	200	0.99999998117597
2.2	0	200	0.999999928753163
2.4	0	200	0.99999976536671
2.6	0	200	0.999999312462285
2.8	0	200	0.999998175951158
3	0	200	0.999995557824169
3.2	0	200	0.999989958438797
3.4	0	200	0.999978738103864
3.6	0	200	0.999957511614802
3.8	0	200	0.999919360481626
4	0	200	0.999853864482378
4.2	0	200	0.999745975543275
4.4	0	200	0.999574780554007
4.6	0	200	0.999312222741396
4.8	0	200	0.998921870651039
5	0	200	0.998357836910412
5.2	0	200	0.99756395372366
5.4	0	200	0.996473307373715
5.6	0	200	0.99500821984108
5.8	0	200	0.993080742985968
6	0	200	0.990593701454508
6.2	0	200	0.987442287058839
6.4	0	200	0.983516172665565
6.6	0	200	0.978702080440483
6.8	0	200	0.972886710206987
7	0	200	0.965959910761166
7.2	0	200	0.957817961695804
7.4	0	200	0.948366826364318
7.6	0	200	0.937525238116412
7.8	0	200	0.925227491285615
8	0	200	0.911425824519315
8.2	0	200	0.896092305458618
8.4	0	200	0.879220150825754
8.6	0	200	0.860824442918941
8.8	0	200	0.840942230669544
9	0	200	0.81963202927491
9.2	0	200	0.796972755721759
9.4	0	200	0.773062157295585
9.6	0	200	0.748014805784291
9.8	0	200	0.721959741194236
10	0	200	0.695037855356646
10.2	0	200	0.667399108012053
10.4	0	200	0.639199666219869
10.6	0	200	0.610599052795404
10.8	0	200	0.581757381567664
11	0	200	0.552832747262525
11.2	0	200	0.5239788264335
11.4	0	200	0.495342733737613
11.6	0	200	0.467063165576651
11.8	0	200	0.439268851202847
12	0	200	0.412077320238892
12.2	0	200	0.385593985504367
12.4	0	200	0.359911531297802
12.6	0	200	0.335109589989695
12.8	0	200	0.311254683990815
13	0	200	0.28840040585692
13.2	0	200	0.266587806404736
13.4	0	200	0.245845959130413
13.6	0	200	0.226192668795836
13.8	0	200	0.207635292616064
14	0	200	0.190171643869741
14.2	0	200	0.173790949789899
14.4	0	200	0.158474838108315
14.6	0	200	0.144198329467105
14.8	0	200	0.130930815937065
15	0	200	0.118637008971729
15.2	0	200	0.107277843176775
15.4	0	200	0.0968113252032411
15.6	0	200	0.0871933198154633
15.8	0	200	0.0783782676940495
16	0	200	0.0703198317791428
16.2	0	200	0.0629714709226928
16.4	0	200	0.0562869412948386
16.6	0	200	0.0502207273831334
16.8	0	200	0.0447284055461068
17	0	200	0.0397669439523906
17.2	0	200	0.0352949433750829
17.4	0	200	0.0312728237427676
17.6	0	200	0.0276629615992935
17.8	0	200	0.0244297837201698
18	0	200	0.0215398220996095
18.2	0	200	0.0189617353830427
18.4	0	200	0.0166663015977567
18.6	0	200	0.0146263867495623
18.8	0	200	0.0128168935241739
19	0	200	0.0112146939741455
19.2	0	200	0.00979854969919891
19.4	0	200	0.00854902265093238
19.6	0	200	0.00744837932135489
19.8	0	200	0.00648049071574375
20	0	200	0.00563073016949689
20.2	0	200	0.00488587074994007
20.4	0	200	0.0042339836901566
20.6	0	200	0.00366433903437369
20.8	0	200	0.00316730943390231
21	0	200	0.00273427781895075
21.2	0	200	0.00235754948408706
21.4	0	200	0.00203026896253544
21.6	0	200	0.00174634192532719
21.8	0	200	0.0015003622238704
22	0	200	0.0012875440968565
22.2	0	200	0.00110365948267888
22.4	0	200	0.000944980314740107
22.6	0	200	0.000808225627301873
22.8	0	200	0.000690513262065262
23	0	200	0.000589315938766322
23.2	0	200	0.000502421435153111
23.4	0	200	0.000427896611335354
23.6	0	200	0.000364055009367314
23.8	0	200	0.00030942775986631
24	0	200	0.000262737532473079
24.2	0	200	0.000222875275106449
24.4	0	200	0.000188879497502348
24.6	0	200	0.000159917866775494
24.8	0	200	0.000135270896153838
25	0	200	0.000114317522141971
